week,ano,provincia,distrito,us,total
Week 26,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,1
Week 27,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,2
Week 28,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,2
Week 29,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,12
Week 30,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,5
Week 31,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,7
Week 32,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,3
Week 33,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,5
Week 34,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,6
Week 35,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,5
Week 36,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,3
Week 37,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,2
Week 38,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,2
Week 39,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,
Week 40,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,2
Week 41,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,6
Week 42,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,
Week 43,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,1
Week 44,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,1
Week 45,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,1
Week 46,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,
Week 47,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,12
Week 48,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,1
Week 49,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,4
Week 50,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,8
Week 51,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,
Week 52,2025,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,8
Week 1,2026,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,9
Week 2,2026,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,7
Week 3,2026,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,5
Week 4,2026,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,14
Week 5,2026,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,21
Week 6,2026,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,20
Week 7,2026,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,13
Week 8,2026,MAPUTO PROVINCIA,MARRACUENE,CS Marracuene,7
Week 49,2024,NIASSA,MARRUPA,CS Marrangira,1
Week 50,2024,NIASSA,MARRUPA,CS Marrangira,1
Week 51,2024,NIASSA,MARRUPA,CS Marrangira,
Week 52,2024,NIASSA,MARRUPA,CS Marrangira,
Week 1,2025,NIASSA,MARRUPA,CS Marrangira,
Week 2,2025,NIASSA,MARRUPA,CS Marrangira,
Week 3,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 4,2025,NIASSA,MARRUPA,CS Marrangira,
Week 5,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 6,2025,NIASSA,MARRUPA,CS Marrangira,3
Week 7,2025,NIASSA,MARRUPA,CS Marrangira,2
Week 8,2025,NIASSA,MARRUPA,CS Marrangira,
Week 9,2025,NIASSA,MARRUPA,CS Marrangira,7
Week 10,2025,NIASSA,MARRUPA,CS Marrangira,4
Week 11,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 12,2025,NIASSA,MARRUPA,CS Marrangira,2
Week 13,2025,NIASSA,MARRUPA,CS Marrangira,2
Week 14,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 15,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 16,2025,NIASSA,MARRUPA,CS Marrangira,
Week 17,2025,NIASSA,MARRUPA,CS Marrangira,4
Week 18,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 19,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 20,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 21,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 22,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 23,2025,NIASSA,MARRUPA,CS Marrangira,4
Week 24,2025,NIASSA,MARRUPA,CS Marrangira,2
Week 25,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 26,2025,NIASSA,MARRUPA,CS Marrangira,
Week 27,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 28,2025,NIASSA,MARRUPA,CS Marrangira,
Week 29,2025,NIASSA,MARRUPA,CS Marrangira,5
Week 30,2025,NIASSA,MARRUPA,CS Marrangira,
Week 31,2025,NIASSA,MARRUPA,CS Marrangira,
Week 32,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 33,2025,NIASSA,MARRUPA,CS Marrangira,
Week 34,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 35,2025,NIASSA,MARRUPA,CS Marrangira,2
Week 36,2025,NIASSA,MARRUPA,CS Marrangira,3
Week 37,2025,NIASSA,MARRUPA,CS Marrangira,1
Week 38,2025,NIASSA,MARRUPA,CS Marrangira,6
Week 39,2025,NIASSA,MARRUPA,CS Marrangira,1
